schema_version,width,seed,candidate_count,target_unique,random_expected_regret,catalog_best_target,catalog_worst_target,correctly_rounded_bits,score_static_index,score_static_family,score_static_target,score_static_abs_error_ulp,score_static_correct_hit,score_static_output_bits,score_static_regret,score_static_best_hit,q_static_index,q_static_family,q_static_target,q_static_abs_error_ulp,q_static_correct_hit,q_static_output_bits,q_static_regret,q_static_best_hit,oracle_static_index,oracle_static_family,oracle_static_target,oracle_static_abs_error_ulp,oracle_static_correct_hit,oracle_static_output_bits,oracle_static_regret,oracle_static_best_hit,representative_1_index,representative_1_family,representative_1_target,representative_1_abs_error_ulp,representative_1_correct_hit,representative_1_output_bits,representative_1_regret,representative_1_best_hit,per_input_beam_index,per_input_beam_family,per_input_beam_target,per_input_beam_abs_error_ulp,per_input_beam_correct_hit,per_input_beam_output_bits,per_input_beam_regret,per_input_beam_best_hit,per_input_q_index,per_input_q_family,per_input_q_target,per_input_q_abs_error_ulp,per_input_q_correct_hit,per_input_q_output_bits,per_input_q_regret,per_input_q_best_hit,score_static_r1_index,score_static_r1_regret,score_static_r2_index,score_static_r2_regret,score_static_r4_index,score_static_r4_regret,score_static_r8_index,score_static_r8_regret,score_static_r16_index,score_static_r16_regret,score_static_r32_index,score_static_r32_regret,balanced_fp32_target,balanced_fp32_abs_error_ulp,balanced_fp32_correct_hit,balanced_fp32_output_bits,sequential_fp32_target,sequential_fp32_abs_error_ulp,sequential_fp32_correct_hit,sequential_fp32_output_bits,fp64_then_fp32_target,fp64_then_fp32_abs_error_ulp,fp64_then_fp32_correct_hit,fp64_then_fp32_output_bits,kahan_fp32_target,kahan_fp32_abs_error_ulp,kahan_fp32_correct_hit,kahan_fp32_output_bits,input_group_id
1,256,1656857779,64,3,0.12738213115850544,0.018070323864448932,1.286922133339103,0x43a906be,34,contiguous,0.018070323864448932,0.13442590473732707,1,1135150782,0.0,1,34,contiguous,0.018070323864448932,0.13442590473732707,1,1135150782,0.0,1,46,contiguous,0.018070323864448932,0.13442590473732707,1,1135150782,0.0,1,13,pair_merge,0.018070323864448932,0.13442590473732707,1,1135150782,0.0,1,2,contiguous,0.018070323864448932,0.13442590473732707,1,1135150782,0.0,1,11,pair_merge,0.018070323864448932,0.13442590473732707,1,1135150782,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.018070323864448932,0.13442590473732707,1,1135150782,0.018070323864448932,0.13442590473732707,1,1135150782,0.018070323864448932,0.13442590473732707,1,1135150782,0.018070323864448932,0.13442590473732707,1,1135150782,wr256_reuse_confirm_g049
1,256,1446912157,64,3,0.1504832331316905,0.06760932614148908,1.587645194679378,0x43c3c730,34,contiguous,0.5475734576036003,0.7399820657310556,0,1136903985,0.31575842478229493,0,34,contiguous,0.5475734576036003,0.7399820657310556,0,1136903985,0.31575842478229493,0,46,contiguous,0.06760932614148908,0.2600179342689444,1,1136903984,0.0,1,13,pair_merge,0.06760932614148908,0.2600179342689444,1,1136903984,0.0,1,26,contiguous,0.06760932614148908,0.2600179342689444,1,1136903984,0.0,1,60,contiguous,0.5475734576036003,0.7399820657310556,0,1136903985,0.31575842478229493,0,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.31575842478229493,0.06760932614148908,0.2600179342689444,1,1136903984,0.06760932614148908,0.2600179342689444,1,1136903984,0.06760932614148908,0.2600179342689444,1,1136903984,0.06760932614148908,0.2600179342689444,1,1136903984,wr256_reuse_confirm_g050
1,256,1726579687,64,3,0.28554975728494364,0.07044278497601336,1.6012639788860281,0x43e6464b,34,contiguous,0.07044278497601336,0.26541059695500735,1,1139164747,0.0,1,34,contiguous,0.07044278497601336,0.26541059695500735,1,1139164747,0.0,1,46,contiguous,1.6012639788860281,1.2654105969550073,0,1139164746,1.0,0,13,pair_merge,1.6012639788860281,1.2654105969550073,0,1139164746,1.0,0,35,pair_merge,0.5396215910659986,0.7345894030449927,0,1139164748,0.30648831356431083,0,35,pair_merge,0.5396215910659986,0.7345894030449927,0,1139164748,0.30648831356431083,0,13,1.0,13,1.0,6,1.0,6,1.0,26,0.30648831356431083,34,0.0,0.07044278497601336,0.26541059695500735,1,1139164747,0.5396215910659986,0.7345894030449927,0,1139164748,0.07044278497601336,0.26541059695500735,1,1139164747,0.07044278497601336,0.26541059695500735,1,1139164747,wr256_reuse_confirm_g051
1,256,1135148455,64,3,0.08706295504151876,0.016084921012575183,1.2697376049138118,0x43ad5718,34,contiguous,0.016084921012575183,0.12682634195061837,1,1135433496,0.0,1,34,contiguous,0.016084921012575183,0.12682634195061837,1,1135433496,0.0,1,46,contiguous,0.016084921012575183,0.12682634195061837,1,1135433496,0.0,1,13,pair_merge,0.016084921012575183,0.12682634195061837,1,1135433496,0.0,1,32,contiguous,0.016084921012575183,0.12682634195061837,1,1135433496,0.0,1,54,contiguous,0.016084921012575183,0.12682634195061837,1,1135433496,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.016084921012575183,0.12682634195061837,1,1135433496,1.2697376049138118,1.1268263419506184,0,1135433495,0.016084921012575183,0.12682634195061837,1,1135433496,0.016084921012575183,0.12682634195061837,1,1135433496,wr256_reuse_confirm_g052
1,256,1645237830,64,4,0.22791453454792082,0.13667342584310085,2.6578986581757547,0x437a3456,34,contiguous,0.13667342584310085,0.36969369191683654,1,1132082262,0.0,1,34,contiguous,0.13667342584310085,0.36969369191683654,1,1132082262,0.0,1,46,contiguous,0.13667342584310085,0.36969369191683654,1,1132082262,0.0,1,13,pair_merge,0.39728604200942774,0.6303063080831635,0,1132082263,0.10336744723326699,0,22,contiguous,0.39728604200942774,0.6303063080831635,0,1132082263,0.10336744723326699,0,24,contiguous,1.876060809676774,1.3696936919168365,0,1132082261,0.689897658300199,0,13,0.10336744723326699,13,0.10336744723326699,6,0.10336744723326699,6,0.10336744723326699,26,0.689897658300199,34,0.0,1.876060809676774,1.3696936919168365,0,1132082261,5.615448193510447,2.3696936919168365,0,1132082260,0.13667342584310085,0.36969369191683654,1,1132082262,0.13667342584310085,0.36969369191683654,1,1132082262,wr256_reuse_confirm_g053
1,256,1588416419,64,3,0.24545040810753868,0.01863053464643765,1.291617967664426,0x4388d779,34,contiguous,1.291617967664426,1.1364937165089941,0,1133041528,1.0,0,34,contiguous,1.291617967664426,1.1364937165089941,0,1133041528,1.0,0,46,contiguous,0.01863053464643765,0.1364937165089941,1,1133041529,0.0,1,13,pair_merge,0.01863053464643765,0.1364937165089941,1,1133041529,0.0,1,33,pair_merge,0.01863053464643765,0.1364937165089941,1,1133041529,0.0,1,33,pair_merge,0.01863053464643765,0.1364937165089941,1,1133041529,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,1.0,0.7456431016284494,0.8635062834910059,0,1133041530,1.291617967664426,1.1364937165089941,0,1133041528,0.01863053464643765,0.1364937165089941,1,1133041529,0.01863053464643765,0.1364937165089941,1,1133041529,wr256_reuse_confirm_g054
1,256,528848009,64,3,0.08462890564102162,0.05335315627165293,1.5153191994897792,0x43937e02,34,contiguous,0.05335315627165293,0.23098302160906314,1,1133739522,0.0,1,34,contiguous,0.05335315627165293,0.23098302160906314,1,1133739522,0.0,1,46,contiguous,0.05335315627165293,0.23098302160906314,1,1133739522,0.0,1,13,pair_merge,0.05335315627165293,0.23098302160906314,1,1133739522,0.0,1,63,pair_merge,0.05335315627165293,0.23098302160906314,1,1133739522,0.0,1,24,contiguous,0.5913871130535266,0.7690169783909369,0,1133739521,0.3680208300854486,0,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.05335315627165293,0.23098302160906314,1,1133739522,7.667455026617274,2.769016978390937,0,1133739519,0.05335315627165293,0.23098302160906314,1,1133739522,0.05335315627165293,0.23098302160906314,1,1133739522,wr256_reuse_confirm_g055
1,256,1176455837,64,3,0.3010052420223171,0.007148417323214649,1.1762450444121622,0x438b7721,34,contiguous,1.1762450444121622,1.0845483135444738,0,1133213472,1.0,0,34,contiguous,1.1762450444121622,1.0845483135444738,0,1133213472,1.0,0,46,contiguous,0.007148417323214649,0.08454831354447379,1,1133213473,0.0,1,13,pair_merge,0.007148417323214649,0.08454831354447379,1,1133213473,0.0,1,13,pair_merge,0.007148417323214649,0.08454831354447379,1,1133213473,0.0,1,13,pair_merge,0.007148417323214649,0.08454831354447379,1,1133213473,0.0,1,13,0.0,13,0.0,6,1.0,6,1.0,26,0.0,34,1.0,1.1762450444121622,1.0845483135444738,0,1133213472,25.852631552767953,5.084548313544474,0,1133213468,0.007148417323214649,0.08454831354447379,1,1133213473,0.007148417323214649,0.08454831354447379,1,1133213473,wr256_reuse_confirm_g056
1,256,1130612012,64,2,0.390625,0.24734833620552515,0.2526658015131236,0x438ddffc,34,contiguous,0.2526658015131236,0.5026587326537992,0,1133371387,1.0,0,34,contiguous,0.2526658015131236,0.5026587326537992,0,1133371387,1.0,0,46,contiguous,0.2526658015131236,0.5026587326537992,0,1133371387,1.0,0,13,pair_merge,0.24734833620552515,0.49734126734620077,1,1133371388,0.0,1,33,pair_merge,0.2526658015131236,0.5026587326537992,0,1133371387,1.0,0,19,pair_merge,0.24734833620552515,0.49734126734620077,1,1133371388,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,1.0,34,1.0,0.24734833620552515,0.49734126734620077,1,1133371388,0.2526658015131236,0.5026587326537992,0,1133371387,0.24734833620552515,0.49734126734620077,1,1133371388,0.24734833620552515,0.49734126734620077,1,1133371388,wr256_reuse_confirm_g057
1,256,1637572665,64,3,0.191167170785666,0.018909945767540515,1.2939368227635208,0x4389f33d,34,contiguous,0.018909945767540515,0.13751343849799014,1,1133114173,0.0,1,34,contiguous,0.018909945767540515,0.13751343849799014,1,1133114173,0.0,1,46,contiguous,0.7438830687715603,0.8624865615020099,0,1133114174,0.5685943850157014,0,13,pair_merge,1.2939368227635208,1.1375134384979901,0,1133114172,1.0,0,23,pair_merge,0.018909945767540515,0.13751343849799014,1,1133114173,0.0,1,18,contiguous,0.018909945767540515,0.13751343849799014,1,1133114173,0.0,1,13,1.0,13,1.0,6,0.0,6,0.0,26,0.5685943850157014,34,0.0,0.018909945767540515,0.13751343849799014,1,1133114173,0.7438830687715603,0.8624865615020099,0,1133114174,0.018909945767540515,0.13751343849799014,1,1133114173,0.018909945767540515,0.13751343849799014,1,1133114173,wr256_reuse_confirm_g058
1,256,430918230,64,4,0.06310056154478835,0.12849930736919032,5.56237130929511,0x43bcd5fd,34,contiguous,0.4115633064062304,0.64153199951852,0,1136449022,0.052092504007586866,0,34,contiguous,0.4115633064062304,0.64153199951852,0,1136449022,0.052092504007586866,0,46,contiguous,0.12849930736919032,0.35846800048148,1,1136449021,0.0,1,13,pair_merge,0.4115633064062304,0.64153199951852,0,1136449022,0.052092504007586866,0,17,pair_merge,0.12849930736919032,0.35846800048148,1,1136449021,0.0,1,46,contiguous,0.12849930736919032,0.35846800048148,1,1136449021,0.0,1,13,0.052092504007586866,13,0.052092504007586866,6,0.0,6,0.0,26,0.052092504007586866,34,0.052092504007586866,0.12849930736919032,0.35846800048148,1,1136449021,54.14705131410991,7.35846800048148,0,1136449014,0.12849930736919032,0.35846800048148,1,1136449021,0.12849930736919032,0.35846800048148,1,1136449021,wr256_reuse_confirm_g059
1,256,2138412708,64,4,0.10525906900835445,0.20481130171803505,2.39456799556039,0x43ee9d9b,34,contiguous,2.1099329547968573,1.4525608265394112,0,1139711386,0.8700152206115259,0,34,contiguous,2.1099329547968573,1.4525608265394112,0,1139711386,0.8700152206115259,0,46,contiguous,0.20481130171803505,0.4525608265394112,1,1139711387,0.0,1,13,pair_merge,0.2996896486392126,0.5474391734605888,0,1139711388,0.04332825979615799,0,24,contiguous,0.20481130171803505,0.4525608265394112,1,1139711387,0.0,1,24,contiguous,0.20481130171803505,0.4525608265394112,1,1139711387,0.0,1,13,0.04332825979615799,13,0.04332825979615799,6,0.8700152206115259,6,0.8700152206115259,26,0.04332825979615799,34,0.8700152206115259,0.20481130171803505,0.4525608265394112,1,1139711387,2.1099329547968573,1.4525608265394112,0,1139711386,0.20481130171803505,0.4525608265394112,1,1139711387,0.20481130171803505,0.4525608265394112,1,1139711387,wr256_reuse_confirm_g060
1,256,103718812,64,3,0.23108468571454338,0.03314310321753234,1.3972480508221061,0x439d397d,34,contiguous,0.03314310321753234,0.18205247380228684,1,1134377341,0.0,1,34,contiguous,0.03314310321753234,0.18205247380228684,1,1134377341,0.0,1,46,contiguous,0.03314310321753234,0.18205247380228684,1,1134377341,0.0,1,13,pair_merge,0.03314310321753234,0.18205247380228684,1,1134377341,0.0,1,23,pair_merge,0.03314310321753234,0.18205247380228684,1,1134377341,0.0,1,23,pair_merge,0.03314310321753234,0.18205247380228684,1,1134377341,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,0.6690381556129587,0.8179475261977132,0,1134377340,3.304933208008385,1.8179475261977132,0,1134377339,0.03314310321753234,0.18205247380228684,1,1134377341,0.03314310321753234,0.18205247380228684,1,1134377341,wr256_reuse_confirm_g061
1,256,1979634761,64,2,0.53125,0.10713473181801036,0.4525058848581155,0x438efef5,34,contiguous,0.10713473181801036,0.32731442347994744,1,1133444853,0.0,1,34,contiguous,0.10713473181801036,0.32731442347994744,1,1133444853,0.0,1,46,contiguous,0.10713473181801036,0.32731442347994744,1,1133444853,0.0,1,13,pair_merge,0.4525058848581155,0.6726855765200526,0,1133444852,1.0,0,27,pair_merge,0.10713473181801036,0.32731442347994744,1,1133444853,0.0,1,27,pair_merge,0.10713473181801036,0.32731442347994744,1,1133444853,0.0,1,13,1.0,13,1.0,6,0.0,6,0.0,26,0.0,34,0.0,0.10713473181801036,0.32731442347994744,1,1133444853,1.7617635787779053,1.3273144234799474,0,1133444854,0.10713473181801036,0.32731442347994744,1,1133444853,0.10713473181801036,0.32731442347994744,1,1133444853,wr256_reuse_confirm_g062
1,256,1907260823,64,4,0.15797506994628127,0.056792842341528794,3.1035428869444877,0x43ef6c9b,34,contiguous,0.056792842341528794,0.23831248884926026,1,1139764379,0.0,1,34,contiguous,0.056792842341528794,0.23831248884926026,1,1139764379,0.0,1,46,contiguous,0.056792842341528794,0.23831248884926026,1,1139764379,0.0,1,13,pair_merge,0.056792842341528794,0.23831248884926026,1,1139764379,0.0,1,41,pair_merge,0.5801678646430083,0.7616875111507397,0,1139764380,0.17178141122163626,0,46,contiguous,0.056792842341528794,0.23831248884926026,1,1139764379,0.0,1,13,0.0,13,0.0,6,0.0,6,0.0,26,0.0,34,0.0,1.5334178200400492,1.2383124888492603,0,1139764378,27.439917730834132,5.23831248884926,0,1139764374,0.056792842341528794,0.23831248884926026,1,1139764379,0.056792842341528794,0.23831248884926026,1,1139764379,wr256_reuse_confirm_g063
1,512,135263565,64,4,0.11677709232476763,0.07246615303784407,2.9956846298840034,0x44664c86,20,contiguous,0.07246615303784407,0.26919538078846017,1,1147554950,0.0,1,20,contiguous,0.07246615303784407,0.26919538078846017,1,1147554950,0.0,1,20,contiguous,0.07246615303784407,0.26919538078846017,1,1147554950,0.0,1,10,contiguous,0.07246615303784407,0.26919538078846017,1,1147554950,0.0,1,45,pair_merge,0.07246615303784407,0.26919538078846017,1,1147554950,0.0,1,45,pair_merge,0.07246615303784407,0.26919538078846017,1,1147554950,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.07246615303784407,0.26919538078846017,1,1147554950,22.380512345153242,4.73080461921154,0,1147554945,0.07246615303784407,0.26919538078846017,1,1147554950,0.07246615303784407,0.26919538078846017,1,1147554950,wr512_reuse_confirm_g000
1,512,167902216,64,3,0.411594717051902,0.0008554876667512106,1.059352929209137,0x443ca7e1,20,contiguous,0.0008554876667512106,0.029248720771192893,1,1144825825,0.0,1,20,contiguous,0.0008554876667512106,0.029248720771192893,1,1144825825,0.0,1,20,contiguous,0.0008554876667512106,0.029248720771192893,1,1144825825,0.0,1,10,contiguous,0.0008554876667512106,0.029248720771192893,1,1144825825,0.0,1,41,pair_merge,0.9423580461243655,0.9707512792288071,0,1144825826,0.8894707927547818,0,20,contiguous,0.0008554876667512106,0.029248720771192893,1,1144825825,0.0,1,10,0.0,29,1.0,29,1.0,20,0.0,20,0.0,20,0.0,0.0008554876667512106,0.029248720771192893,1,1144825825,25.29334269537868,5.029248720771193,0,1144825820,0.0008554876667512106,0.029248720771192893,1,1144825825,0.0008554876667512106,0.029248720771192893,1,1144825825,wr512_reuse_confirm_g001
1,512,1816963335,64,4,0.09906296436936109,0.06155951495090195,3.069111914714783,0x4426d157,20,contiguous,0.5653357148328425,0.7518880999409703,0,1143394646,0.1675037149548887,0,20,contiguous,0.5653357148328425,0.7518880999409703,0,1143394646,0.1675037149548887,0,20,contiguous,0.5653357148328425,0.7518880999409703,0,1143394646,0.1675037149548887,0,10,contiguous,0.5653357148328425,0.7518880999409703,0,1143394646,0.1675037149548887,0,40,contiguous,0.06155951495090195,0.24811190005902972,1,1143394647,0.0,1,2,contiguous,0.06155951495090195,0.24811190005902972,1,1143394647,0.0,1,10,0.1675037149548887,29,0.0,29,0.0,20,0.1675037149548887,20,0.1675037149548887,20,0.1675037149548887,0.06155951495090195,0.24811190005902972,1,1143394647,45.587992914124484,6.75188809994097,0,1143394640,0.06155951495090195,0.24811190005902972,1,1143394647,0.06155951495090195,0.24811190005902972,1,1143394647,wr512_reuse_confirm_g002
1,512,1723083016,64,3,0.023568337425913452,0.23248556492690914,2.1968207036145113,0x441c7cba,20,contiguous,0.23248556492690914,0.482167569343801,1,1142717626,0.0,1,20,contiguous,0.23248556492690914,0.482167569343801,1,1142717626,0.0,1,20,contiguous,0.23248556492690914,0.482167569343801,1,1142717626,0.0,1,10,contiguous,0.23248556492690914,0.482167569343801,1,1142717626,0.0,1,13,pair_merge,0.23248556492690914,0.482167569343801,1,1142717626,0.0,1,10,contiguous,0.23248556492690914,0.482167569343801,1,1142717626,0.0,1,10,0.0,29,0.018156199830659317,29,0.018156199830659317,20,0.0,20,0.0,20,0.0,0.2681504262393071,0.517832430656199,0,1142717625,20.410809871488897,4.517832430656199,0,1142717621,0.23248556492690914,0.482167569343801,1,1142717626,0.23248556492690914,0.482167569343801,1,1142717626,wr512_reuse_confirm_g003
1,512,426624743,64,3,0.13653573087123141,0.00028595763970428096,1.0341065217807284,0x441e887e,20,contiguous,0.00028595763970428096,0.01691028207051204,1,1142851710,0.0,1,20,contiguous,0.00028595763970428096,0.01691028207051204,1,1142851710,0.0,1,20,contiguous,0.00028595763970428096,0.01691028207051204,1,1142851710,0.0,1,10,contiguous,0.00028595763970428096,0.01691028207051204,1,1142851710,0.0,1,2,contiguous,0.00028595763970428096,0.01691028207051204,1,1142851710,0.0,1,24,contiguous,0.9664653934986802,0.983089717929488,0,1142851711,0.9345716939397026,0,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.00028595763970428096,0.01691028207051204,1,1142851710,9.101747650062777,3.016910282070512,0,1142851707,0.00028595763970428096,0.01691028207051204,1,1142851710,0.00028595763970428096,0.01691028207051204,1,1142851710,wr512_reuse_confirm_g004
1,512,1984769160,64,3,0.09040247291467834,0.0047752027943020765,1.1429808871101372,0x440c6540,20,contiguous,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0,1,20,contiguous,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0,1,20,contiguous,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0,1,10,contiguous,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0,1,20,contiguous,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0,1,20,contiguous,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.0047752027943020765,0.06910284215791762,1,1141663040,3.7283638341626317,1.9308971578420824,0,1141663038,0.0047752027943020765,0.06910284215791762,1,1141663040,0.0047752027943020765,0.06910284215791762,1,1141663040,wr512_reuse_confirm_g005
1,512,1842562351,64,4,0.10183941631975009,0.03402037863457663,3.2962358178356763,0x4451e48a,20,contiguous,0.03402037863457663,0.18444614019972505,1,1146217610,0.0,1,20,contiguous,0.03402037863457663,0.18444614019972505,1,1146217610,0.0,1,20,contiguous,0.03402037863457663,0.18444614019972505,1,1146217610,0.0,1,10,contiguous,0.6651280982351265,0.815553859800275,0,1146217611,0.19345985308533303,0,1,pair_merge,0.03402037863457663,0.18444614019972505,1,1146217610,0.0,1,1,pair_merge,0.03402037863457663,0.18444614019972505,1,1146217610,0.0,1,10,0.19345985308533303,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.03402037863457663,0.18444614019972505,1,1146217610,17.509589500232376,4.184446140199725,0,1146217606,0.03402037863457663,0.18444614019972505,1,1146217610,0.03402037863457663,0.18444614019972505,1,1146217610,wr512_reuse_confirm_g006
1,512,1114511276,64,4,0.06800207886121983,0.08512857695912515,2.9180565006305024,0x4446fb02,20,contiguous,0.08512857695912515,0.29176801908215566,1,1145502466,0.0,1,20,contiguous,0.08512857695912515,0.29176801908215566,1,1145502466,0.0,1,20,contiguous,0.08512857695912515,0.29176801908215566,1,1145502466,0.0,1,10,contiguous,0.08512857695912515,0.29176801908215566,1,1145502466,0.0,1,49,pair_merge,0.08512857695912515,0.29176801908215566,1,1145502466,0.0,1,20,contiguous,0.08512857695912515,0.29176801908215566,1,1145502466,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.08512857695912515,0.29176801908215566,1,1145502466,22.16744838613757,4.708231980917844,0,1145502461,0.08512857695912515,0.29176801908215566,1,1145502466,0.08512857695912515,0.29176801908215566,1,1145502466,wr512_reuse_confirm_g007
1,512,104439332,64,3,0.25315022528310027,0.01561186569765816,1.265506769188371,0x44285e19,20,contiguous,0.01561186569765816,0.12494745174535637,1,1143496217,0.0,1,20,contiguous,0.01561186569765816,0.12494745174535637,1,1143496217,0.0,1,20,contiguous,0.01561186569765816,0.12494745174535637,1,1143496217,0.0,1,10,contiguous,0.01561186569765816,0.12494745174535637,1,1143496217,0.0,1,45,pair_merge,0.01561186569765816,0.12494745174535637,1,1143496217,0.0,1,45,pair_merge,0.01561186569765816,0.12494745174535637,1,1143496217,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.01561186569765816,0.12494745174535637,1,1143496217,0.01561186569765816,0.12494745174535637,1,1143496217,0.01561186569765816,0.12494745174535637,1,1143496217,0.01561186569765816,0.12494745174535637,1,1143496217,wr512_reuse_confirm_g008
1,512,828236423,64,3,0.12631518999732458,0.02675308052413376,1.3538804595319678,0x4439f414,20,contiguous,0.02675308052413376,0.16356368950391698,1,1144648724,0.0,1,20,contiguous,0.02675308052413376,0.16356368950391698,1,1144648724,0.0,1,20,contiguous,0.02675308052413376,0.16356368950391698,1,1144648724,0.0,1,10,contiguous,0.02675308052413376,0.16356368950391698,1,1144648724,0.0,1,49,pair_merge,0.02675308052413376,0.16356368950391698,1,1144648724,0.0,1,49,pair_merge,0.02675308052413376,0.16356368950391698,1,1144648724,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.02675308052413376,0.16356368950391698,1,1144648724,10.008135217547636,3.163563689503917,0,1144648721,0.02675308052413376,0.16356368950391698,1,1144648724,0.02675308052413376,0.16356368950391698,1,1144648724,wr512_reuse_confirm_g009
1,512,603684418,64,3,0.21035679271514174,0.03392523828583164,1.4023013411254792,0x441f596f,20,contiguous,0.03392523828583164,0.18418805141982375,1,1142905199,0.0,1,20,contiguous,0.03392523828583164,0.18418805141982375,1,1142905199,0.0,1,20,contiguous,0.03392523828583164,0.18418805141982375,1,1142905199,0.0,1,10,contiguous,0.03392523828583164,0.18418805141982375,1,1142905199,0.0,1,13,pair_merge,0.03392523828583164,0.18418805141982375,1,1142905199,0.0,1,2,contiguous,0.03392523828583164,0.18418805141982375,1,1142905199,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.6655491354461841,0.8158119485801762,0,1142905198,23.192044724087594,4.815811948580176,0,1142905194,0.03392523828583164,0.18418805141982375,1,1142905199,0.03392523828583164,0.18418805141982375,1,1142905199,wr512_reuse_confirm_g010
1,512,954026050,64,3,0.09541781121459189,0.18839847334025714,2.0564963326631727,0x443b3bdf,20,contiguous,0.32030061401734156,0.5659510703385422,0,1144732638,0.07060772540304275,0,20,contiguous,0.32030061401734156,0.5659510703385422,0,1144732638,0.07060772540304275,0,20,contiguous,0.32030061401734156,0.5659510703385422,0,1144732638,0.07060772540304275,0,10,contiguous,0.32030061401734156,0.5659510703385422,0,1144732638,0.07060772540304275,0,49,pair_merge,0.18839847334025714,0.4340489296614578,1,1144732639,0.0,1,20,contiguous,0.32030061401734156,0.5659510703385422,0,1144732638,0.07060772540304275,0,10,0.07060772540304275,29,0.07060772540304275,29,0.07060772540304275,20,0.07060772540304275,20,0.07060772540304275,20,0.07060772540304275,0.32030061401734156,0.5659510703385422,0,1144732638,6.58410489537151,2.565951070338542,0,1144732636,0.18839847334025714,0.4340489296614578,1,1144732639,0.18839847334025714,0.4340489296614578,1,1144732639,wr512_reuse_confirm_g011
1,512,1044227393,64,3,0.050239309103413704,0.1752262959863767,2.0124270986290322,0x440078e3,20,contiguous,0.33802549334372106,0.5813995986786722,0,1140881636,0.08861263130473908,0,20,contiguous,0.33802549334372106,0.5813995986786722,0,1140881636,0.08861263130473908,0,20,contiguous,0.33802549334372106,0.5813995986786722,0,1140881636,0.08861263130473908,0,10,contiguous,0.1752262959863767,0.4186004013213278,1,1140881635,0.0,1,55,pair_merge,0.33802549334372106,0.5813995986786722,0,1140881636,0.08861263130473908,0,4,contiguous,0.1752262959863767,0.4186004013213278,1,1140881635,0.0,1,10,0.0,29,0.0,29,0.0,20,0.08861263130473908,20,0.08861263130473908,20,0.08861263130473908,0.1752262959863767,0.4186004013213278,1,1140881635,0.1752262959863767,0.4186004013213278,1,1140881635,0.1752262959863767,0.4186004013213278,1,1140881635,0.1752262959863767,0.4186004013213278,1,1140881635,wr512_reuse_confirm_g012
1,512,1121926592,64,3,0.0831198041565774,0.017674292064032652,1.2835636830824233,0x440ab1f6,20,contiguous,0.017674292064032652,0.1329446955091953,1,1141551606,0.0,1,20,contiguous,0.017674292064032652,0.1329446955091953,1,1141551606,0.0,1,20,contiguous,0.017674292064032652,0.1329446955091953,1,1141551606,0.0,1,10,contiguous,0.017674292064032652,0.1329446955091953,1,1141551606,0.0,1,40,contiguous,0.017674292064032652,0.1329446955091953,1,1141551606,0.0,1,40,contiguous,0.017674292064032652,0.1329446955091953,1,1141551606,0.0,1,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.017674292064032652,0.1329446955091953,1,1141551606,14.95411672799047,3.8670553044908047,0,1141551602,0.017674292064032652,0.1329446955091953,1,1141551606,0.017674292064032652,0.1329446955091953,1,1141551606,wr512_reuse_confirm_g013
1,512,2002618844,64,3,0.30222673417581547,0.011279590987425144,1.2236904286339552,0x441755d3,20,contiguous,0.011279590987425144,0.10620541882326506,1,1142379987,0.0,1,20,contiguous,0.011279590987425144,0.10620541882326506,1,1142379987,0.0,1,20,contiguous,0.011279590987425144,0.10620541882326506,1,1142379987,0.0,1,10,contiguous,0.011279590987425144,0.10620541882326506,1,1142379987,0.0,1,36,contiguous,0.011279590987425144,0.10620541882326506,1,1142379987,0.0,1,2,contiguous,1.2236904286339552,1.106205418823265,0,1142379988,1.0,0,10,0.0,29,0.0,29,0.0,20,0.0,20,0.0,20,0.0,0.011279590987425144,0.10620541882326506,1,1142379987,16.860922941573545,4.106205418823265,0,1142379991,0.011279590987425144,0.10620541882326506,1,1142379987,0.011279590987425144,0.10620541882326506,1,1142379987,wr512_reuse_confirm_g014
